Date,Username,User tag,Content,Mentions,Reply to
"2025-10-30,16:16:04",biokoff,#0,"—Мива—
|-----------------------------------------------------------------------------|
Мана как губка юцс то улетучивалась в портале и он понемногу приходил в норму. Похоже ему попросту нехватка маны, для более исправной работы. Однако вливать в него всю пару не выйдет, отчего оставалось либо зайти туда во время прилива, либо рисковать с искаженным порталом.
|-----------------------------------------------------------------------------|",samin__,1433443771936276633
"2025-10-30,16:18:55",samin__,#0,"— Сорналиэль Алэтос —

Мана улетучивалась с невообразимой скоростью. Алэтос смог бы поддерживать его некоторое время, но ему уже становилось слегка не по себе, от чего он решил действовать. Он подхватил Миву воздухом и буквально втолкнул в портал, а после зашёл и сам",biokoff,1433444345511547003
"2025-11-01,11:49:46",biokoff,#0,"|-----------------------------------------------------------------------------|
И вот спустя долгий путь парень пришел через разлом, отчего его сознание помутнело, а сам он чуть не вывернул желудок на изнанку. Какое неприятное однако перемещение.
<@&1417619413791805694> 
|-----------------------------------------------------------------------------|",,
"2025-11-01,12:03:50",felix8,#0,"— Мэджик —

Мэджик не ожидал то что перемещение будет таким плохим, даже двойные перемещения он переносил куда лучше! Поэтому малец незамедлительно упал и начал крутиться по полу держась за живот и чуть крыхтя.

Но всё же когда состояние чуть улучшалось, то решил всё таки хоть как-то рассмотреть то куда он попал.",biokoff,1434102104817143858
"2025-11-01,13:38:16",biokoff,#0,"|-----------------------------------------------------------------------------|
Это был переулок судя по всему бедного района. Повсюду так и направило сказать ""тут ужасно"", запах мусора и люди в лохмотьях уж сильно кричали об этом. 
|-----------------------------------------------------------------------------|",felix8,1434105644398547005
"2025-11-01,14:03:42",felix8,#0,"— Мэджик —

Малец ещё чуть покрихтев, даже чуть не блюванул от запаха и мусора, поэтому он сразу же встал и покрутив своей палочкой и махнув ею решил убрать весь мусор с себя, а потом сразу же с заткнутым носом побежал выходить из этого МУСОРА и БЕДНОСТИ и игнорируя просто БЕДНОСТЬ.",biokoff,1434129410264404050
"2025-11-01,14:30:36",biokoff,#0,"|-----------------------------------------------------------------------------|
Пробежав бедный район он оказался в простом городе <#1425590409240776856> .
|-----------------------------------------------------------------------------|",felix8,1434135810764050472
"2025-11-01,15:24:42",felix8,#0,"— Мэджик —

Мэджик выйдя из БЕДНОСТИ всё же перестал зажимать свой нос и ртом и носом вдохнул снова свежий воздух, а потом покрутив и махнув палочкой он создал свой парфюм с запахом ванильного мороженого и опшикал себя полностью, а потом убрал парфюм.

Малец решил осмотрется и посмотреть на людей этого мира и на здания, неужели тут его оценят или наоборот будут смотреть на него косо?",biokoff,1434142581058703444
"2025-11-01,20:57:51",felix8,#0,"— Мэджик —

Малец заметил то что людям похоже что вс равно, та и стиль одежды у Мэджика и у них похожий. . . Что-ж! Весьма не плохо тут одеваются! Но всё же Мэджик пришёл за другим. . . Он покрутил свою палочку и махнув ею создал карту которая вела к <@&1417618850572140726> , а карта заработала! Отлично!

Мэджик ещё раз махнув палочкой создал себе чёрно-белый велосипед и на него же сел, а одной рукой держал карту которая направляла его к Веронике, что-ж! Во время поездки можно полюбоваться городом и так-же ***вспомнить одну песню***! 

Так он поехал за Вероникой, а в мыслях играла одна музыка с текстом. . .

||Я, люблю свою страну
Люблю свою жену
Люблю свою собаку

Я, всего на свете член
Почти что Супермен
Но редко лезу в драку
Знает весь двор
Мой приговор, слуга народу

У меня почти всё есть
Достоинства и честь
И даже крики, браво

Персональный самолет
Мне выделил народ
А что? имею право

На животу (вот тут)
Набью тату, слуга народу||

|| <@451347344110256148> Если хочешь, можешь написать то что Мэджик что-то заметил и т.п или же то что он уже приехал к Веронике, ну или же СКИП ||",biokoff,1434156197224910939
"2025-11-01,22:59:40",felix8,#0,"— Мэджик —

В итоге Мэджик так себе и ехал направляясь за картой, он ехал по этому чудному городу, как вдруг карта резко направила его в сторону переулка и за чего малец сразу же затормозил и махнув палочкой убрал велосипед и карту.

Мэджик зашёл в переулок где уже там увидел <@&1417618850572140726> , идя к ней он поднял свою левую ручку и махая ей сказал с улыбкой:

— Мисс Вероника, здравствуйте! Вы мне говорили то что прийдёте ко мне, а в итоге я пришёл к вам! Рад вас видеть! Как вы тут?

Подойдя к <@&1417618850572140726> Мэджик встал напротив её в паре метров, а свои руки он сложил снизу и дальше улыбался радостной улыбкой и не обращал внимания на ножик и её одежду.",,1434240035829579978
